Date_str,ID,Date,Month,Year
2010/03/17,20232184,2010-03-17,3,2010
2010/03/13,20224880,2010-03-13,3,2010
2010/03/06,20204986,2010-03-06,3,2010
2010/03/06,20201732,2010-03-06,3,2010
2010/03/17,20232181,2010-03-17,3,2010
2010/03/02,20188709,2010-03-02,3,2010
2010/03/31,20350920,2010-03-31,3,2010
2010/03/01,22420013,2010-03-01,3,2010
2010/03/02,20187792,2010-03-02,3,2010
2010/03/26,20335436,2010-03-26,3,2010
2010/03/09,20205581,2010-03-09,3,2010
2010/03/25,20332419,2010-03-25,3,2010
2010/03/24,20308749,2010-03-24,3,2010
2010/03/17,20229680,2010-03-17,3,2010
2010/03/06,20204367,2010-03-06,3,2010
2010/03/05,20199538,2010-03-05,3,2010
2010/03/01,22046741,2010-03-01,3,2010
2010/03/12,20220086,2010-03-12,3,2010
2010/03/26,20334449,2010-03-26,3,2010
2010/03/11,20217135,2010-03-11,3,2010
2010/03/13,20224349,2010-03-13,3,2010
2010/03/12,20220055,2010-03-12,3,2010
2010/03/17,20226122,2010-03-17,3,2010
2010/03/23,20305036,2010-03-23,3,2010
2010/03/10,20211206,2010-03-10,3,2010
2010/03/17,20231977,2010-03-17,3,2010
2010/03/03,20193356,2010-03-03,3,2010
2010/03/23,20305599,2010-03-23,3,2010
2010/03/18,20234292,2010-03-18,3,2010
2010/03/10,20210908,2010-03-10,3,2010
2010/03/25,20329409,2010-03-25,3,2010
2010/03/23,20304865,2010-03-23,3,2010
2010/03/23,20304183,2010-03-23,3,2010
2010/03/17,20227322,2010-03-17,3,2010
2010/03/02,20188054,2010-03-02,3,2010
2010/03/30,20345930,2010-03-30,3,2010
2010/03/24,20306844,2010-03-24,3,2010
2010/03/23,20305637,2010-03-23,3,2010
2010/03/27,20337819,2010-03-27,3,2010
2010/03/03,20195878,2010-03-03,3,2010
2010/03/23,20303299,2010-03-23,3,2010
2010/03/03,20192809,2010-03-03,3,2010
2010/03/02,20190133,2010-03-02,3,2010
2010/03/25,20333581,2010-03-25,3,2010
2010/03/05,20200034,2010-03-05,3,2010
2010/03/12,20220589,2010-03-12,3,2010
2010/03/13,20223425,2010-03-13,3,2010
2010/03/17,20225620,2010-03-17,3,2010
2010/03/06,20201741,2010-03-06,3,2010
2010/03/27,20337994,2010-03-27,3,2010
2010/03/06,20204148,2010-03-06,3,2010
2010/03/17,20226941,2010-03-17,3,2010
2010/03/02,20191490,2010-03-02,3,2010
2010/03/26,20335132,2010-03-26,3,2010
2010/03/26,20335290,2010-03-26,3,2010
2010/03/18,20234388,2010-03-18,3,2010
2010/03/30,20347674,2010-03-30,3,2010
2010/03/13,20224175,2010-03-13,3,2010
2010/03/18,20233184,2010-03-18,3,2010
2010/03/03,20195439,2010-03-03,3,2010
2010/03/23,20302708,2010-03-23,3,2010
2010/03/11,20217133,2010-03-11,3,2010
2010/03/30,20345926,2010-03-30,3,2010
2010/03/31,20352597,2010-03-31,3,2010
2010/03/24,20308727,2010-03-24,3,2010
2010/03/12,20220193,2010-03-12,3,2010
2010/03/10,20210467,2010-03-10,3,2010
2010/03/31,20351466,2010-03-31,3,2010
2010/03/11,20215581,2010-03-11,3,2010
2010/03/17,20230090,2010-03-17,3,2010
2010/03/02,20188626,2010-03-02,3,2010
2010/03/30,20349187,2010-03-30,3,2010
2010/03/25,20329612,2010-03-25,3,2010
2010/03/05,20200044,2010-03-05,3,2010
2010/03/25,20333308,2010-03-25,3,2010
2010/03/17,20227464,2010-03-17,3,2010
2010/03/13,20224492,2010-03-13,3,2010
2010/03/06,20204752,2010-03-06,3,2010
2010/03/11,20214781,2010-03-11,3,2010
2010/03/10,20212055,2010-03-10,3,2010
2010/03/12,20221843,2010-03-12,3,2010
2010/03/20,20238008,2010-03-20,3,2010
2010/03/20,20237009,2010-03-20,3,2010
2010/03/23,20304842,2010-03-23,3,2010
2010/03/09,20206885,2010-03-09,3,2010
2010/03/03,20193633,2010-03-03,3,2010
2010/03/03,20193374,2010-03-03,3,2010
2010/03/13,20222793,2010-03-13,3,2010
2010/03/11,20217526,2010-03-11,3,2010
2010/03/20,20236396,2010-03-20,3,2010
2010/03/10,20210689,2010-03-10,3,2010
2010/03/30,20348891,2010-03-30,3,2010
2010/03/20,20205136,2010-03-20,3,2010
2010/03/04,20196486,2010-03-04,3,2010
2010/03/17,20227731,2010-03-17,3,2010
2010/03/23,20303555,2010-03-23,3,2010
2010/03/20,20237465,2010-03-20,3,2010
2010/03/20,20237301,2010-03-20,3,2010
2010/03/27,20338265,2010-03-27,3,2010
2010/03/25,20333764,2010-03-25,3,2010
2010/03/24,20308998,2010-03-24,3,2010
2010/03/03,20194875,2010-03-03,3,2010
2010/03/30,20348366,2010-03-30,3,2010
2010/03/09,20206588,2010-03-09,3,2010
2010/03/05,20122219,2010-03-05,3,2010
2010/03/03,20195596,2010-03-03,3,2010
2010/03/02,20190656,2010-03-02,3,2010
2010/03/12,20218463,2010-03-12,3,2010
2010/03/06,20202864,2010-03-06,3,2010
2010/03/03,20191786,2010-03-03,3,2010
2010/03/06,20203283,2010-03-06,3,2010
2010/03/17,20227030,2010-03-17,3,2010
2010/03/24,20308778,2010-03-24,3,2010
2010/03/13,20224350,2010-03-13,3,2010
2010/03/02,20188335,2010-03-02,3,2010
2010/03/09,20207172,2010-03-09,3,2010
2010/03/17,20229904,2010-03-17,3,2010
2010/03/12,20219945,2010-03-12,3,2010
2010/03/17,20228193,2010-03-17,3,2010
2010/03/12,20219212,2010-03-12,3,2010
2010/03/09,20206231,2010-03-09,3,2010
2010/03/13,20224618,2010-03-13,3,2010
2010/03/17,20227258,2010-03-17,3,2010
2010/03/24,20307456,2010-03-24,3,2010
2010/03/24,20307667,2010-03-24,3,2010
2010/03/03,20195604,2010-03-03,3,2010
2010/03/25,20331848,2010-03-25,3,2010
2010/03/12,20221447,2010-03-12,3,2010
2010/03/12,20219786,2010-03-12,3,2010
2010/03/17,20229642,2010-03-17,3,2010
2010/03/13,20224475,2010-03-13,3,2010
2010/03/03,20194421,2010-03-03,3,2010
2010/03/10,20210768,2010-03-10,3,2010
2010/03/03,20194908,2010-03-03,3,2010
2010/03/17,20229682,2010-03-17,3,2010
2010/03/05,20199398,2010-03-05,3,2010
2010/03/02,20187544,2010-03-02,3,2010
2010/03/09,20209627,2010-03-09,3,2010
2010/03/02,20189846,2010-03-02,3,2010
2010/03/10,20211490,2010-03-10,3,2010
2010/03/13,20224635,2010-03-13,3,2010
2010/03/30,20349288,2010-03-30,3,2010
2010/03/31,20351673,2010-03-31,3,2010
2010/03/13,20224800,2010-03-13,3,2010
2010/03/20,20298950,2010-03-20,3,2010
2010/03/23,20306466,2010-03-23,3,2010
2010/03/04,20197532,2010-03-04,3,2010
2010/03/23,20306149,2010-03-23,3,2010
2010/03/23,20304866,2010-03-23,3,2010
2010/03/30,20347935,2010-03-30,3,2010
2010/03/10,20210216,2010-03-10,3,2010
2010/03/03,20191916,2010-03-03,3,2010
2010/03/31,20351552,2010-03-31,3,2010
2010/03/06,20202926,2010-03-06,3,2010
2010/03/06,20202080,2010-03-06,3,2010
2010/03/30,20346965,2010-03-30,3,2010
2010/03/10,20212202,2010-03-10,3,2010
2010/03/11,20214960,2010-03-11,3,2010
2010/03/27,20338116,2010-03-27,3,2010
2010/03/01,23980328,2010-03-01,3,2010
2010/03/18,20234165,2010-03-18,3,2010
2010/03/23,20304895,2010-03-23,3,2010
2010/03/13,20224540,2010-03-13,3,2010
2010/03/02,20191486,2010-03-02,3,2010
2010/03/24,20308305,2010-03-24,3,2010
2010/03/20,20298786,2010-03-20,3,2010
2010/03/11,20214561,2010-03-11,3,2010
2010/03/20,20238025,2010-03-20,3,2010
2010/03/27,20338301,2010-03-27,3,2010
2010/03/02,20189673,2010-03-02,3,2010
2010/03/06,20204665,2010-03-06,3,2010
2010/03/20,20298171,2010-03-20,3,2010
2010/03/02,20189461,2010-03-02,3,2010
2010/03/30,20347837,2010-03-30,3,2010
2010/03/20,20237085,2010-03-20,3,2010
2010/03/02,20187900,2010-03-02,3,2010
2010/03/13,20222433,2010-03-13,3,2010
2010/03/17,20231335,2010-03-17,3,2010
2010/03/23,20303330,2010-03-23,3,2010
2010/03/11,20214849,2010-03-11,3,2010
2010/03/24,20308296,2010-03-24,3,2010
2010/03/03,20192729,2010-03-03,3,2010
2010/03/17,20227519,2010-03-17,3,2010
2010/03/03,20192992,2010-03-03,3,2010
2010/03/09,20205642,2010-03-09,3,2010
2010/03/18,20234040,2010-03-18,3,2010
2010/03/11,20215704,2010-03-11,3,2010
2010/03/26,20336356,2010-03-26,3,2010
2010/03/06,20203576,2010-03-06,3,2010
2010/03/23,20306423,2010-03-23,3,2010
2010/03/04,20197597,2010-03-04,3,2010
2010/03/23,20306162,2010-03-23,3,2010
2010/03/04,20196769,2010-03-04,3,2010
2010/03/30,20346647,2010-03-30,3,2010
2010/03/31,20350377,2010-03-31,3,2010
2010/03/10,20185949,2010-03-10,3,2010
2010/03/20,20299859,2010-03-20,3,2010
2010/03/25,20331922,2010-03-25,3,2010
2010/03/04,20197571,2010-03-04,3,2010
2010/03/05,20199646,2010-03-05,3,2010
2010/03/03,20193150,2010-03-03,3,2010
2010/03/04,20198490,2010-03-04,3,2010
2010/03/12,20220581,2010-03-12,3,2010
2010/03/26,20333948,2010-03-26,3,2010
2010/03/12,20219110,2010-03-12,3,2010
2010/03/04,20197410,2010-03-04,3,2010
2010/03/17,20229273,2010-03-17,3,2010
2010/03/17,20194144,2010-03-17,3,2010
2010/03/06,20202977,2010-03-06,3,2010
2010/03/20,20299684,2010-03-20,3,2010
2010/03/24,20307294,2010-03-24,3,2010
2010/03/30,20345251,2010-03-30,3,2010
2010/03/17,20226489,2010-03-17,3,2010
2010/03/09,20207771,2010-03-09,3,2010
2010/03/11,20215971,2010-03-11,3,2010
2010/03/12,20219136,2010-03-12,3,2010
2010/03/11,20214179,2010-03-11,3,2010
2010/03/10,20213879,2010-03-10,3,2010
2010/03/31,20350627,2010-03-31,3,2010
2010/03/01,22619638,2010-03-01,3,2010
2010/03/31,20351555,2010-03-31,3,2010
2010/03/02,20190181,2010-03-02,3,2010
2010/03/06,20202919,2010-03-06,3,2010
2010/03/30,20348021,2010-03-30,3,2010
2010/03/26,20334446,2010-03-26,3,2010
2010/03/03,20195403,2010-03-03,3,2010
2010/03/17,20226025,2010-03-17,3,2010
2010/03/20,20298659,2010-03-20,3,2010
2010/03/11,20215629,2010-03-11,3,2010
2010/03/10,20211030,2010-03-10,3,2010
2010/03/17,20230365,2010-03-17,3,2010
2010/03/23,20304313,2010-03-23,3,2010
2010/03/25,20331997,2010-03-25,3,2010
2010/03/24,20307770,2010-03-24,3,2010
2010/03/11,20215425,2010-03-11,3,2010
2010/03/13,20224283,2010-03-13,3,2010
2010/03/20,20297869,2010-03-20,3,2010
2010/03/23,20305298,2010-03-23,3,2010
2010/03/12,20220451,2010-03-12,3,2010
2010/03/20,20236142,2010-03-20,3,2010
2010/03/20,20298208,2010-03-20,3,2010
2010/03/23,20306078,2010-03-23,3,2010
2010/03/17,20227577,2010-03-17,3,2010
2010/03/04,20197669,2010-03-04,3,2010
2010/03/18,20233993,2010-03-18,3,2010
2010/03/06,20202023,2010-03-06,3,2010
2010/03/26,20334745,2010-03-26,3,2010
2010/03/09,20209260,2010-03-09,3,2010
2010/03/12,20218321,2010-03-12,3,2010
2010/03/10,20213279,2010-03-10,3,2010
2010/03/13,20224559,2010-03-13,3,2010
2010/03/12,20219685,2010-03-12,3,2010
2010/03/23,20303838,2010-03-23,3,2010
2010/03/12,20219615,2010-03-12,3,2010
2010/03/03,20193563,2010-03-03,3,2010
2010/03/17,20225770,2010-03-17,3,2010
2010/03/24,20307267,2010-03-24,3,2010
2010/03/26,20335289,2010-03-26,3,2010
2010/03/12,20222130,2010-03-12,3,2010
2010/03/30,20347872,2010-03-30,3,2010
2010/03/02,20189517,2010-03-02,3,2010
2010/03/06,20203288,2010-03-06,3,2010
2010/03/12,20219909,2010-03-12,3,2010
2010/03/24,20309673,2010-03-24,3,2010
2010/03/31,20350664,2010-03-31,3,2010
2010/03/03,20192951,2010-03-03,3,2010
2010/03/02,20191194,2010-03-02,3,2010
2010/03/05,20200429,2010-03-05,3,2010
2010/03/12,20219649,2010-03-12,3,2010
2010/03/20,20298600,2010-03-20,3,2010
2010/03/11,20214997,2010-03-11,3,2010
2010/03/24,20306741,2010-03-24,3,2010
2010/03/25,20329484,2010-03-25,3,2010
2010/03/17,20230730,2010-03-17,3,2010
2010/03/17,20228709,2010-03-17,3,2010
2010/03/23,20304351,2010-03-23,3,2010
2010/03/20,20205144,2010-03-20,3,2010
2010/03/20,20237735,2010-03-20,3,2010
2010/03/25,20332305,2010-03-25,3,2010
2010/03/17,20229397,2010-03-17,3,2010
2010/03/27,20339475,2010-03-27,3,2010
2010/03/17,20231261,2010-03-17,3,2010
2010/03/24,20310028,2010-03-24,3,2010
2010/03/27,20344826,2010-03-27,3,2010
2010/03/23,20302191,2010-03-23,3,2010
2010/03/24,20306972,2010-03-24,3,2010
2010/03/03,20195758,2010-03-03,3,2010
2010/03/23,20303450,2010-03-23,3,2010
2010/03/17,20231494,2010-03-17,3,2010
2010/03/05,20200511,2010-03-05,3,2010
2010/03/24,20307935,2010-03-24,3,2010
2010/03/10,20213204,2010-03-10,3,2010
2010/03/09,20209333,2010-03-09,3,2010
2010/03/23,20306463,2010-03-23,3,2010
2010/03/05,20200172,2010-03-05,3,2010
2010/03/11,20216529,2010-03-11,3,2010
2010/03/23,20304545,2010-03-23,3,2010
2010/03/31,20350422,2010-03-31,3,2010
2010/03/20,20298206,2010-03-20,3,2010
2010/03/30,20347047,2010-03-30,3,2010
2010/03/10,20211907,2010-03-10,3,2010
2010/03/24,20309791,2010-03-24,3,2010
2010/03/02,20191192,2010-03-02,3,2010
2010/03/02,20189859,2010-03-02,3,2010
2010/03/06,20202733,2010-03-06,3,2010
2010/03/17,20231363,2010-03-17,3,2010
2010/03/20,20301795,2010-03-20,3,2010
2010/03/25,20333669,2010-03-25,3,2010
2010/03/13,20224609,2010-03-13,3,2010
2010/03/30,20349053,2010-03-30,3,2010
2010/03/17,20231610,2010-03-17,3,2010
2010/03/27,20337154,2010-03-27,3,2010
2010/03/03,20193265,2010-03-03,3,2010
2010/03/24,20306992,2010-03-24,3,2010
2010/03/24,20308347,2010-03-24,3,2010
2010/03/27,20340043,2010-03-27,3,2010
2010/03/03,20194366,2010-03-03,3,2010
2010/03/30,20345280,2010-03-30,3,2010
2010/03/03,20194901,2010-03-03,3,2010
2010/03/26,20335016,2010-03-26,3,2010
2010/03/06,20202074,2010-03-06,3,2010
2010/03/17,20230686,2010-03-17,3,2010
2010/03/06,20201933,2010-03-06,3,2010
2010/03/24,20308934,2010-03-24,3,2010
2010/03/27,20337268,2010-03-27,3,2010
2010/03/18,20235016,2010-03-18,3,2010
2010/03/27,20337333,2010-03-27,3,2010
2010/03/03,20192957,2010-03-03,3,2010
2010/03/02,20187703,2010-03-02,3,2010
2010/03/27,20337244,2010-03-27,3,2010
2010/03/31,20351069,2010-03-31,3,2010
2010/03/13,20225076,2010-03-13,3,2010
2010/03/30,20346091,2010-03-30,3,2010
2010/03/26,20336688,2010-03-26,3,2010
2010/03/24,20309012,2010-03-24,3,2010
2010/03/03,20194918,2010-03-03,3,2010
2010/03/20,20235745,2010-03-20,3,2010
2010/03/24,20308500,2010-03-24,3,2010
2010/03/20,20236035,2010-03-20,3,2010
2010/03/23,20301869,2010-03-23,3,2010
2010/03/25,20331907,2010-03-25,3,2010
2010/03/30,20347756,2010-03-30,3,2010
2010/03/03,20192952,2010-03-03,3,2010
2010/03/03,20194365,2010-03-03,3,2010
2010/03/25,20329578,2010-03-25,3,2010
2010/03/27,20339356,2010-03-27,3,2010
2010/03/10,20211485,2010-03-10,3,2010
2010/03/17,20227934,2010-03-17,3,2010
2010/03/24,20308986,2010-03-24,3,2010
2010/03/27,20338335,2010-03-27,3,2010
2010/03/02,20188034,2010-03-02,3,2010
2010/03/17,20229791,2010-03-17,3,2010
2010/03/24,20308758,2010-03-24,3,2010
2010/03/17,20228405,2010-03-17,3,2010
2010/03/24,20307292,2010-03-24,3,2010
2010/03/23,20305291,2010-03-23,3,2010
2010/03/11,20214552,2010-03-11,3,2010
2010/03/26,20336478,2010-03-26,3,2010
2010/03/11,20217039,2010-03-11,3,2010
2010/03/04,20196403,2010-03-04,3,2010
2010/03/20,20236940,2010-03-20,3,2010
2010/03/10,20211723,2010-03-10,3,2010
2010/03/17,20229822,2010-03-17,3,2010
2010/03/05,20200403,2010-03-05,3,2010
2010/03/13,20223321,2010-03-13,3,2010
2010/03/26,20334778,2010-03-26,3,2010
2010/03/05,20200629,2010-03-05,3,2010
2010/03/09,20206262,2010-03-09,3,2010
2010/03/05,20200097,2010-03-05,3,2010
2010/03/02,20189912,2010-03-02,3,2010
2010/03/10,20213587,2010-03-10,3,2010
2010/03/30,20348940,2010-03-30,3,2010
2010/03/05,20200127,2010-03-05,3,2010
2010/03/23,20304902,2010-03-23,3,2010
2010/03/06,20205225,2010-03-06,3,2010
2010/03/26,20336352,2010-03-26,3,2010
2010/03/17,20227517,2010-03-17,3,2010
2010/03/18,20234975,2010-03-18,3,2010
2010/03/30,20345533,2010-03-30,3,2010
2010/03/18,20233316,2010-03-18,3,2010
2010/03/06,20204947,2010-03-06,3,2010
2010/03/20,20298612,2010-03-20,3,2010
2010/03/23,20303990,2010-03-23,3,2010
2010/03/03,20193580,2010-03-03,3,2010
2010/03/09,20209276,2010-03-09,3,2010
2010/03/30,20345922,2010-03-30,3,2010
2010/03/13,20222913,2010-03-13,3,2010
2010/03/04,20196896,2010-03-04,3,2010
2010/03/24,20307458,2010-03-24,3,2010
2010/03/30,20345763,2010-03-30,3,2010
2010/03/10,20211031,2010-03-10,3,2010
2010/03/02,20187933,2010-03-02,3,2010
2010/03/31,20351505,2010-03-31,3,2010
2010/03/02,20187880,2010-03-02,3,2010
2010/03/01,30754226,2010-03-01,3,2010
2010/03/26,20335592,2010-03-26,3,2010
2010/03/09,20207900,2010-03-09,3,2010
2010/03/03,20195369,2010-03-03,3,2010
2010/03/13,20223340,2010-03-13,3,2010
2010/03/26,20335610,2010-03-26,3,2010
2010/03/27,20338703,2010-03-27,3,2010
2010/03/20,20238450,2010-03-20,3,2010
2010/03/24,20309514,2010-03-24,3,2010
2010/03/05,20199424,2010-03-05,3,2010
2010/03/24,20308783,2010-03-24,3,2010
2010/03/23,20304594,2010-03-23,3,2010
2010/03/09,20208029,2010-03-09,3,2010
2010/03/25,20332424,2010-03-25,3,2010
2010/03/23,20304455,2010-03-23,3,2010
2010/03/31,20351517,2010-03-31,3,2010
2010/03/17,20225781,2010-03-17,3,2010
2010/03/02,20191052,2010-03-02,3,2010
2010/03/18,20233754,2010-03-18,3,2010
2010/03/17,20225426,2010-03-17,3,2010
2010/03/24,20306980,2010-03-24,3,2010
2010/03/30,20347784,2010-03-30,3,2010
2010/03/17,20231306,2010-03-17,3,2010
2010/03/30,20345718,2010-03-30,3,2010
2010/03/13,20222876,2010-03-13,3,2010
2010/03/20,20298183,2010-03-20,3,2010
2010/03/09,20205640,2010-03-09,3,2010
2010/03/31,20349754,2010-03-31,3,2010
2010/03/31,20351341,2010-03-31,3,2010
2010/03/30,20347066,2010-03-30,3,2010
2010/03/20,20301059,2010-03-20,3,2010
2010/03/13,20224761,2010-03-13,3,2010
2010/03/03,20191982,2010-03-03,3,2010
2010/03/02,20187474,2010-03-02,3,2010
2010/03/23,20305803,2010-03-23,3,2010
2010/03/23,20302160,2010-03-23,3,2010
2010/03/10,20213209,2010-03-10,3,2010
2010/03/01,22437359,2010-03-01,3,2010
2010/03/11,20215719,2010-03-11,3,2010
2010/03/20,20297868,2010-03-20,3,2010
2010/03/03,20193765,2010-03-03,3,2010
2010/03/23,20304013,2010-03-23,3,2010
2010/03/05,20200248,2010-03-05,3,2010
2010/03/27,20336918,2010-03-27,3,2010
2010/03/17,20231388,2010-03-17,3,2010
2010/03/03,20193499,2010-03-03,3,2010
2010/03/13,20222912,2010-03-13,3,2010
2010/03/18,20233612,2010-03-18,3,2010
2010/03/05,20199804,2010-03-05,3,2010
2010/03/04,20197424,2010-03-04,3,2010
2010/03/20,20237172,2010-03-20,3,2010
2010/03/20,20236248,2010-03-20,3,2010
2010/03/27,20338288,2010-03-27,3,2010
2010/03/23,20306556,2010-03-23,3,2010
2010/03/06,20201880,2010-03-06,3,2010
2010/03/05,20199577,2010-03-05,3,2010
2010/03/06,20201961,2010-03-06,3,2010
2010/03/26,20335286,2010-03-26,3,2010
2010/03/04,20197530,2010-03-04,3,2010
2010/03/23,20302702,2010-03-23,3,2010
2010/03/17,20228050,2010-03-17,3,2010
2010/03/26,20336810,2010-03-26,3,2010
2010/03/31,20352526,2010-03-31,3,2010
2010/03/12,20220768,2010-03-12,3,2010
2010/03/02,20187815,2010-03-02,3,2010
2010/03/12,20219034,2010-03-12,3,2010
2010/03/20,20236363,2010-03-20,3,2010
2010/03/11,20214190,2010-03-11,3,2010
2010/03/25,20331469,2010-03-25,3,2010
2010/03/23,20304018,2010-03-23,3,2010
2010/03/10,20213486,2010-03-10,3,2010
2010/03/04,20198515,2010-03-04,3,2010
2010/03/02,20187678,2010-03-02,3,2010
2010/03/23,20305787,2010-03-23,3,2010
2010/03/20,20300597,2010-03-20,3,2010
2010/03/30,20347183,2010-03-30,3,2010
2010/03/20,20297613,2010-03-20,3,2010
2010/03/31,20350993,2010-03-31,3,2010
2010/03/18,20235353,2010-03-18,3,2010
2010/03/24,20309635,2010-03-24,3,2010
2010/03/17,20228157,2010-03-17,3,2010
2010/03/20,20299742,2010-03-20,3,2010
2010/03/03,20193967,2010-03-03,3,2010
2010/03/27,20339985,2010-03-27,3,2010
2010/03/12,20218852,2010-03-12,3,2010
2010/03/10,20212509,2010-03-10,3,2010
2010/03/17,20227824,2010-03-17,3,2010
2010/03/12,20222127,2010-03-12,3,2010
2010/03/12,20219095,2010-03-12,3,2010
2010/03/11,20217284,2010-03-11,3,2010
2010/03/13,20224905,2010-03-13,3,2010
2010/03/17,20229200,2010-03-17,3,2010
2010/03/02,20189394,2010-03-02,3,2010
2010/03/03,20193576,2010-03-03,3,2010
2010/03/03,20193226,2010-03-03,3,2010
2010/03/25,27759544,2010-03-25,3,2010
2010/03/30,20345610,2010-03-30,3,2010
2010/03/11,20214542,2010-03-11,3,2010
2010/03/09,20205700,2010-03-09,3,2010
2010/03/10,20213697,2010-03-10,3,2010
2010/03/10,20211271,2010-03-10,3,2010
2010/03/25,20332701,2010-03-25,3,2010
2010/03/30,20345715,2010-03-30,3,2010
2010/03/03,20192995,2010-03-03,3,2010
2010/03/06,20203662,2010-03-06,3,2010
2010/03/20,20235895,2010-03-20,3,2010
2010/03/17,20227738,2010-03-17,3,2010
2010/03/20,20235386,2010-03-20,3,2010
2010/03/30,20345523,2010-03-30,3,2010
2010/03/30,20344999,2010-03-30,3,2010
2010/03/03,20195189,2010-03-03,3,2010
2010/03/05,20199450,2010-03-05,3,2010
2010/03/18,20233116,2010-03-18,3,2010
2010/03/27,20339146,2010-03-27,3,2010
2010/03/17,20230941,2010-03-17,3,2010
2010/03/31,20351328,2010-03-31,3,2010
2010/03/05,20200422,2010-03-05,3,2010
2010/03/09,20207596,2010-03-09,3,2010
2010/03/27,20339416,2010-03-27,3,2010
2010/03/10,20213079,2010-03-10,3,2010
2010/03/20,20238438,2010-03-20,3,2010
2010/03/05,20198823,2010-03-05,3,2010
2010/03/30,20347367,2010-03-30,3,2010
2010/03/27,20337944,2010-03-27,3,2010
2010/03/13,20223900,2010-03-13,3,2010
2010/03/18,20234247,2010-03-18,3,2010
2010/03/02,20188215,2010-03-02,3,2010
2010/03/27,20337118,2010-03-27,3,2010
2010/03/11,20215875,2010-03-11,3,2010
2010/03/25,20332069,2010-03-25,3,2010
2010/03/03,20192655,2010-03-03,3,2010
2010/03/10,20211718,2010-03-10,3,2010
2010/03/30,20347197,2010-03-30,3,2010
2010/03/30,20344960,2010-03-30,3,2010
2010/03/03,20193531,2010-03-03,3,2010
2010/03/03,20191936,2010-03-03,3,2010
2010/03/02,20188405,2010-03-02,3,2010
2010/03/06,20202711,2010-03-06,3,2010
2010/03/27,20337126,2010-03-27,3,2010
2010/03/18,20234830,2010-03-18,3,2010
2010/03/30,20347516,2010-03-30,3,2010
2010/03/25,20329469,2010-03-25,3,2010
2010/03/24,20308260,2010-03-24,3,2010
2010/03/02,20188202,2010-03-02,3,2010
2010/03/11,20217436,2010-03-11,3,2010
2010/03/09,20209636,2010-03-09,3,2010
2010/03/01,23858593,2010-03-01,3,2010
2010/03/27,20339829,2010-03-27,3,2010
2010/03/04,20197701,2010-03-04,3,2010
2010/03/10,20210944,2010-03-10,3,2010
2010/03/10,20210369,2010-03-10,3,2010
2010/03/17,20231919,2010-03-17,3,2010
2010/03/24,20308363,2010-03-24,3,2010
2010/03/09,20206294,2010-03-09,3,2010
2010/03/17,20232179,2010-03-17,3,2010
2010/03/05,20200090,2010-03-05,3,2010
2010/03/20,20299360,2010-03-20,3,2010
2010/03/11,20216425,2010-03-11,3,2010
2010/03/31,20350502,2010-03-31,3,2010
2010/03/13,20224284,2010-03-13,3,2010
2010/03/27,20338842,2010-03-27,3,2010
2010/03/17,20230204,2010-03-17,3,2010
2010/03/10,20213023,2010-03-10,3,2010
2010/03/13,20223553,2010-03-13,3,2010
2010/03/17,20228260,2010-03-17,3,2010
2010/03/05,20199432,2010-03-05,3,2010
2010/03/10,20210906,2010-03-10,3,2010
2010/03/02,20188609,2010-03-02,3,2010
2010/03/30,20349236,2010-03-30,3,2010
2010/03/30,20348175,2010-03-30,3,2010
2010/03/27,20337715,2010-03-27,3,2010
2010/03/30,20347597,2010-03-30,3,2010
2010/03/31,20351750,2010-03-31,3,2010
2010/03/25,20329553,2010-03-25,3,2010
2010/03/17,20229622,2010-03-17,3,2010
2010/03/18,20233641,2010-03-18,3,2010
2010/03/23,20302447,2010-03-23,3,2010
2010/03/06,20204965,2010-03-06,3,2010
2010/03/12,20221831,2010-03-12,3,2010
2010/03/18,20232768,2010-03-18,3,2010
2010/03/26,20335311,2010-03-26,3,2010
2010/03/26,20336783,2010-03-26,3,2010
2010/03/17,20230641,2010-03-17,3,2010
2010/03/20,20300946,2010-03-20,3,2010
2010/03/27,20339279,2010-03-27,3,2010
2010/03/12,20218298,2010-03-12,3,2010
2010/03/09,20209318,2010-03-09,3,2010
2010/03/02,20190984,2010-03-02,3,2010
2010/03/20,20300660,2010-03-20,3,2010
2010/03/06,20202440,2010-03-06,3,2010
2010/03/12,20218332,2010-03-12,3,2010
2010/03/17,20227091,2010-03-17,3,2010
2010/03/13,20223429,2010-03-13,3,2010
2010/03/24,20309521,2010-03-24,3,2010
2010/03/27,20338352,2010-03-27,3,2010
2010/03/23,20303553,2010-03-23,3,2010
2010/03/09,20207834,2010-03-09,3,2010
2010/03/31,20350839,2010-03-31,3,2010
2010/03/01,22347236,2010-03-01,3,2010
2010/03/20,20300975,2010-03-20,3,2010
2010/03/31,20350671,2010-03-31,3,2010
2010/03/17,20226425,2010-03-17,3,2010
2010/03/04,20198311,2010-03-04,3,2010
2010/03/10,20211381,2010-03-10,3,2010
2010/03/20,20236713,2010-03-20,3,2010
2010/03/02,20191137,2010-03-02,3,2010
2010/03/03,20194936,2010-03-03,3,2010
2010/03/26,20335193,2010-03-26,3,2010
2010/03/11,20216099,2010-03-11,3,2010
2010/03/20,20300929,2010-03-20,3,2010
2010/03/17,20227289,2010-03-17,3,2010
2010/03/30,20347029,2010-03-30,3,2010
2010/03/20,20238072,2010-03-20,3,2010
